tweet-avatar-link href,tweet-avatar src,tweet-header-name,tweet-header-handle,tweet-time,tweet-time href,tweet-translate-after,tweet-reply-to,tweet-reply-to 2,tweet-reply-to href,tweet-body-text,tweet-date,tweet-interact-reply,tweet-interact-retweet,tweet-interact-favorite,tweet-interact-more-menu-follow,tweet-interact-more-menu-block,tweet-interact-more-menu-mute-user,tweet-self-thread-button,tweet-self-thread-button href,emoji src,
https://twitter.com/Imzh19,https://pbs.twimg.com/profile_images/1598929167411605504/e4oErobH_bigger.jpg,Pennywise,@Imzh19,"September 17, 2022",https://twitter.com/Imzh19/status/1570968746533191682,View translation,,,,Teringin jugak nak evaluate movie mat kilau. Tapi nantilah. Nak gi wayang cam bazir duit kalau movie tak best,,10:51 - 17 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @Imzh19,Block @Imzh19,Mute @Imzh19,,,
https://twitter.com/DelishFafaz,https://pbs.twimg.com/profile_images/1323408504325992448/iSPGW9A2_bigger.jpg,fafaz.delish,@DelishFafaz,"September 17, 2022",https://twitter.com/DelishFafaz/status/1570966941413806080,,Replying to,@bumilangit,https://twitter.com/bumilangit,"there are hundreds who disagree w you. If you don’t like it, fine. 
Is it necessary to put others’ preference down? 
People harp on Parasite & make comparison Parasite vs Mat Kilau. Heck. I fast forwarded the movie to d ending cos it bored me. 
Did I make fun of the Academy? nope",,10:44 - 17 Sept 2022 ___Twitter for iPhone,4,5,27,Follow @DelishFafaz,Block @DelishFafaz,Mute @DelishFafaz,Show thread,https://twitter.com/bumilangit/status/1570734907659554816,
https://twitter.com/amiraihann,https://pbs.twimg.com/profile_images/1690581598637527040/yRq5eD2b_bigger.jpg,artikmonyet,@amiraihann,"September 17, 2022",https://twitter.com/amiraihann/status/1570965228686544901,View translation,,,,"hahahha tapi memang mat kilau tak best pun, kalau boleh nak cau masa tengah movie kat wayang tempoh hari",,10:37 - 17 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @amiraihann,Block @amiraihann,Mute @amiraihann,,,
https://twitter.com/ladyshinebright,https://pbs.twimg.com/profile_images/1518222009519710213/e8UrPVYJ_bigger.jpg,____,@ladyshinebright,"September 17, 2022",https://twitter.com/ladyshinebright/status/1570965200123359234,View translation,Replying to,@zhafvlog,https://twitter.com/zhafvlog,"All people have different genes, so movie preferences may vary. IMO, filem Mat Kilau bukan level filem sampah so Zhaf tak maki. Kebanyakan filem yang dikritik Zhaf tu rasanya pada mata penonton biasa pun akan kata filem tu level sampah.",,10:37 - 17 Sept 2022 ___Twitter for Android,0,1,4,Follow @ladyshinebright,Block @ladyshinebright,Mute @ladyshinebright,Show thread,https://twitter.com/zhafvlog/status/1570767733985542144,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f506.png
https://twitter.com/AisuruHikari_,https://pbs.twimg.com/profile_images/1653193169893482496/-7SnYtG2_bigger.jpg,Syafiqah,@AisuruHikari_,"September 17, 2022",https://twitter.com/AisuruHikari_/status/1570964982665474052,View translation,,,,"Boleh tahan bad review Mat Kilau ni. I tak tengok jugak. Shuk tengok semalam. Tapi I keluar dr bilik tanya dia tengok movie apa sebab I dengar terpekik terlolong & rasa serabut. I was like ""What movie is that? chaos betul bunyi. Nak bercakap pun kena jerit ke?""",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,10:36 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @AisuruHikari_,Block @AisuruHikari_,Mute @AisuruHikari_,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f451.png
https://twitter.com/yamplant,https://pbs.twimg.com/profile_images/1701803051173240832/0aTU9tQH_bigger.jpg,yam ___,@yamplant,"September 17, 2022",https://twitter.com/yamplant/status/1570964494859522050,View translation,,,,"malam ni nak movie night with fitrie tengok mat kilau la. nok tengok mareng dok dang, busy",,10:34 - 17 Sept 2022 ___Twitter for iPhone,1,0,0,Follow @yamplant,Block @yamplant,Mute @yamplant,,,
https://twitter.com/yirgacheffer,https://pbs.twimg.com/profile_images/1596819089887875073/uVAhF8f3_bigger.jpg,leencenzo decaf,@yirgacheffer,"September 17, 2022",https://twitter.com/yirgacheffer/status/1570964329083830273,,,,,So kalau tengok mat kilau dekat netflix tak boleh condemn ke?biasa je movie ni aku tengok..kbai,,10:34 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @yirgacheffer,Block @yirgacheffer,Mute @yirgacheffer,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png
https://twitter.com/stargazedkhai,https://pbs.twimg.com/profile_images/1533126782786076677/ua1bLkhv_bigger.jpg,Khairul A.,@stargazedkhai,"September 17, 2022",https://twitter.com/stargazedkhai/status/1570963824722976769,View translation,,,,"Dari awal semasa tengok Mat Kilau aku dah cakap cerita tu tak best. Banyak babak over sangat ianya jadi clingy. 

Movie melayu yang best hanyalah Pisau Cukur.",,10:32 - 17 Sept 2022 ___Twitter for iPhone,0,0,1,Follow @stargazedkhai,Block @stargazedkhai,Mute @stargazedkhai,,,
https://twitter.com/AizatSays,https://pbs.twimg.com/profile_images/1683888478097117184/rM3wEdHf_bigger.jpg,Dik Cerdas,@AizatSays,"September 17, 2022",https://twitter.com/AizatSays/status/1570961593575550977,View translation,Replying to,@IAmAmadz,https://twitter.com/IAmAmadz,Perhaps prev good and critical movies takde orang kaitkan dengan dia sebab dia tak terlampau promote filem tu like how he promotes Mat Kilau?,,10:23 - 17 Sept 2022 ___Twitter for iPhone,2,0,0,Follow @AizatSays,Block @AizatSays,Mute @AizatSays,Show thread,https://twitter.com/IAmAmadz/status/1570960725883105281,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png
https://twitter.com/IAmAmadz,https://pbs.twimg.com/profile_images/1348900643365273600/gncXqZ3C_bigger.jpg,choppaa!!,@IAmAmadz,"September 17, 2022",https://twitter.com/IAmAmadz/status/1570960725883105281,View translation,Replying to,@AizatSays,https://twitter.com/AizatSays,"yang dia tak puas hati actually bila actual good and critical movies takda dapat sambutan and kaitkan dia sebab bagi rating bagus kat mat kilau. ini soal pendapat je, open for debate and discussion",,10:19 - 17 Sept 2022 ___Twitter for Android,1,0,0,Follow @IAmAmadz,Block @IAmAmadz,Mute @IAmAmadz,Show thread,https://twitter.com/AizatSays/status/1570959127614222339,
https://twitter.com/nvbila,https://pbs.twimg.com/profile_images/1669370944241160192/QYmu7tcy_bigger.jpg,ila,@nvbila,"September 17, 2022",https://twitter.com/nvbila/status/1570959655261835264,View translation,,,,Inspector Lim ni dari zaman movie leftenan adnan sampai movie mat kilau dia side penjajah ye,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,10:15 - 17 Sept 2022 ___Twitter for iPhone,0,0,1,Follow @nvbila,Block @nvbila,Mute @nvbila,Show thread,https://twitter.com/nvbila/status/1570959331188940801,
https://twitter.com/amerhadiazmi,https://pbs.twimg.com/profile_images/1687489677018984448/aDq3Gwiz_bigger.jpg,Hadi Azmi,@amerhadiazmi,"September 17, 2022",https://twitter.com/amerhadiazmi/status/1570959395730882563,,Replying to,@dririshsea,https://twitter.com/dririshsea,"The queen died between Aug. 31 and Sept. 16, two very important dates for Malaysian nationalism, in a country still debating its independence narrative and colonial history.

Just recently, an anti-British colonial era movie ’Mat Kilau’ made over 100m ringgit in the cinemas.",,10:14 - 17 Sept 2022 ___Twitter Web App,1,5,36,Follow @amerhadiazmi,Block @amerhadiazmi,Mute @amerhadiazmi,Show thread,https://twitter.com/amerhadiazmi/status/1570958467334295556,
https://twitter.com/alfkhzmy,https://pbs.twimg.com/profile_images/1683152516568207366/2x22_C0V_bigger.jpg,Aliff Azmi,@alfkhzmy,"September 17, 2022",https://twitter.com/alfkhzmy/status/1570959365074718720,View translation,,,,"Okay je aku tengok mat kilau, yg hampa terpaling sejarah sangat.. terpaling movie critics sangat apa hal. Enjoy je lah. Woke tak tentu pasal",,10:14 - 17 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @alfkhzmy,Block @alfkhzmy,Mute @alfkhzmy,,,
https://twitter.com/ibjela,https://pbs.twimg.com/profile_images/1672875009084387329/BzvPtFDK_bigger.jpg,_______ ____ __________.,@ibjela,"September 17, 2022",https://twitter.com/ibjela/status/1570957905926705152,,,,,"Citer Mat Kilau ni teruk sebenarnya.

Skrip, plot, lakonan, semua level kelab teater kat uni. Tak tkesan langsung tgk scene yg spatutnya rasa sedih atau marah. Fight scene pun silat dh nampak cam Wing Chun.

Sesiapa yg ckp movie ni best tak patut bg pendapat pasal any movie ever.",,10:08 - 17 Sept 2022 ___Twitter for Android,0,1,9,Follow @ibjela,Block @ibjela,Mute @ibjela,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/2600.png
https://twitter.com/miakgetah181213,https://pbs.twimg.com/profile_images/1493010504482058241/avYJ_YFH_bigger.jpg,AkuSejenisBinatang,@miakgetah181213,"September 17, 2022",https://twitter.com/miakgetah181213/status/1570957116558675970,,,,,"MAT KILAU im not condem but my view of that movie, 2.5/5 star.. tah banyak sgt eliment yg tak kena. Tgk la sendiri..karang ckp lebih netizen kecam.",,10:05 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @miakgetah181213,Block @miakgetah181213,Mute @miakgetah181213,,,
https://twitter.com/EngkuHafiz91,https://pbs.twimg.com/profile_images/1700792257954336768/ygX5EJOf_bigger.jpg,Engku Hafiz,@EngkuHafiz91,"September 17, 2022",https://twitter.com/EngkuHafiz91/status/1570955729951129602,View translation,,,,"Aku rasa Mat Kilau ini biasa sahaja movie dia.
Turn off la cameraman dia ada parkinson teruks time fight scene.",,10:00 - 17 Sept 2022 ___Twitter Web App,1,0,1,Follow @EngkuHafiz91,Block @EngkuHafiz91,Mute @EngkuHafiz91,,,
https://twitter.com/enchik_coolfeve,https://pbs.twimg.com/profile_images/1684224895318884352/dI9EtFc5_bigger.jpg,kencel,@enchik_coolfeve,"September 17, 2022",https://twitter.com/enchik_coolfeve/status/1570955271828275200,View translation,,,,"Kau tak minat the movie is understandable and respected. Heck aku pun dah kritik kaw2 filem Mat Kilau tu.

Tapi dgn ayat tak habis2  ""sesuai la untuk orang Melayu"" ni dah kenapa? Kau bukan Melayu?

Ke nak cakap kau bukan macam Melayu kebanyakkan? 
Ptuih",,09:58 - 17 Sept 2022 ___Twitter Web App,3,9,27,Follow @enchik_coolfeve,Block @enchik_coolfeve,Mute @enchik_coolfeve,Show thread,https://twitter.com/enchik_coolfeve/status/1570955268397363203,
https://twitter.com/mochallaatae,https://pbs.twimg.com/profile_images/1717605341658324993/aDR7gHDS_bigger.jpg,azalea,@mochallaatae,"September 17, 2022",https://twitter.com/mochallaatae/status/1570954113730609152,View translation,,,,"I ni senang nangis tau tengok movie, 5 minutes into mat kilau aku dah nangis",,09:53 - 17 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @mochallaatae,Block @mochallaatae,Mute @mochallaatae,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png
https://twitter.com/Irfntstic0,https://pbs.twimg.com/profile_images/1216919259848142850/fSwDbZwH_bigger.jpg,IRFNH,@Irfntstic0,"September 17, 2022",https://twitter.com/Irfntstic0/status/1570951011493384192,View translation,,,,Mat Kilau ni banyaklah kekurangan storyline dia. Caca merba juga dialog and lakonan dia. But right timing apabila ramai yg dahagakan this kind of movie - impact paling kuat adalah on the kids - to inculcate the feeling of patriotism.,,09:41 - 17 Sept 2022 ___Twitter for Android,0,1,3,Follow @Irfntstic0,Block @Irfntstic0,Mute @Irfntstic0,,,
https://twitter.com/xbrieeej,https://pbs.twimg.com/profile_images/1670768782124679168/A2vAwQQP_bigger.jpg,Brie,@xbrieeej,"September 17, 2022",https://twitter.com/xbrieeej/status/1570950666830639104,,Replying to,@PemudaJalanan5,https://twitter.com/PemudaJalanan5,"They are using Mat Kilau’s name for the movie, he’s the main character, so I think the least they could do is add in a little bit history to show that he’s “Mat Kilau”. I’m not talking about 100% sejarah, tapi at least I think should ada distinctive scene yang based on history.",,09:40 - 17 Sept 2022 ___Twitter for iPhone,0,0,2,Follow @xbrieeej,Block @xbrieeej,Mute @xbrieeej,Show thread,https://twitter.com/PemudaJalanan5/status/1570825284202680320,
https://twitter.com/vince_zack,https://pbs.twimg.com/profile_images/1706813020792602624/b_YklHL0_bigger.jpg,ZackXVince,@vince_zack,"September 17, 2022",https://twitter.com/vince_zack/status/1570949790195929088,View translation,Replying to,@amer__aljeffrey,https://twitter.com/amer__aljeffrey,"Hvg seeing all his responses kan.. i terfikir.. review is based on commission given ke cemana skrg..
Sbb yg mat kilau level hampas dia bg rating tinggi
Movie lain yg sama level hampas dia bg ""infinity shit movie""",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f605.png,09:36 - 17 Sept 2022 ___Twitter for Android,1,0,2,Follow @vince_zack,Block @vince_zack,Mute @vince_zack,Show thread,https://twitter.com/amer__aljeffrey/status/1570944849272246272,
https://twitter.com/zerodollarfour,https://pbs.twimg.com/profile_images/1692986245570527232/uCSmiT0D_bigger.jpg,saskia_0$4,@zerodollarfour,"September 17, 2022",https://twitter.com/zerodollarfour/status/1570943981621751808,,,,,"not blaming yall for saying Mat Kilau movie is bad,
but why tf some of yall gotta make fun of SyamsulYusof and hate him for no reason?? mad respect cuz he put a lot of effort in the movie and he didnt even hurt yall, chill tf out
yall need to cope",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f62d.png,09:13 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @zerodollarfour,Block @zerodollarfour,Mute @zerodollarfour,,,
https://twitter.com/SSSKaptenPisang,https://pbs.twimg.com/profile_images/1709506690847285248/HV0JkY3f_bigger.jpg,SyazwanSeaMasterSam,@SSSKaptenPisang,"September 17, 2022",https://twitter.com/SSSKaptenPisang/status/1570941826995224581,,,,,"Mat Kilau cakap bunyi puisi 

Cerita Disney cakap nyanyi-nyanyi 

Pada aku movie tu biasa2 je, lebih kepada propaganda. Tapi cerita mat saleh pun banyak propaganda jugak.

So itu perkara normal.

Yang tak normal cuma camera works yang serupa lalat, terbang pusing2.",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/274c.png,09:04 - 17 Sept 2022 ___Twitter for Android,1,0,2,Follow @SSSKaptenPisang,Block @SSSKaptenPisang,Mute @SSSKaptenPisang,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/2693.png
https://twitter.com/HasnanHamdin,https://pbs.twimg.com/profile_images/1559689961628004352/t5OlcyGx_bigger.jpg,Hasnan Hamdin,@HasnanHamdin,"September 17, 2022",https://twitter.com/HasnanHamdin/status/1570938926462042113,View translation,Replying to,@zhafvlog,https://twitter.com/zhafvlog,"Movie Mat kilau senang nak faham dan hadam. Direct to the point..sy fikir penyampaian tu penting..nak faham sejarah ni kena santai.kalau serius sangat,orang akan lari dan tak nak tengok lagi..",,08:53 - 17 Sept 2022 ___Twitter for Android,0,0,2,Follow @HasnanHamdin,Block @HasnanHamdin,Mute @HasnanHamdin,Show thread,https://twitter.com/zhafvlog/status/1570767733985542144,
https://twitter.com/syhmihirn,https://pbs.twimg.com/profile_images/1684416614857588736/FBWUeI7V_bigger.jpg,mi,@syhmihirn,"September 17, 2022",https://twitter.com/syhmihirn/status/1570937008478113792,View translation,,,,"Geran tu aku pikir kalau kau nak naikkan sebagai salah satu movie yang mengangkat silat dan psyche Melayu ha tu barulah sesuai. Even Bunohan pun lagi sesuai berbanding Mat Kilau bagi aku walaupun bukan filem aksi sangatla, tapi lebih kepada drama.",,08:45 - 17 Sept 2022 ___Twitter for Android,0,0,1,Follow @syhmihirn,Block @syhmihirn,Mute @syhmihirn,Show thread,https://twitter.com/ahnafirsyad_76/status/1570936244556926977,
https://twitter.com/syhmihirn,https://pbs.twimg.com/profile_images/1684416614857588736/FBWUeI7V_bigger.jpg,mi,@syhmihirn,"September 17, 2022",https://twitter.com/syhmihirn/status/1570935755266203648,View translation,,,,"Syamsul Yusof tak reti pun buat film bagus. Tapi dia reti buat movie yang eksploit suatu theme ni. Gangsterisme (KL Gangster), Sihir & Ilmu Hitam (Munafik), sejarah Melayu ( Mat Kilau).",,08:40 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @syhmihirn,Block @syhmihirn,Mute @syhmihirn,Show thread,https://twitter.com/ahnafirsyad_76/status/1570934493346922496,
https://twitter.com/idafisa,https://pbs.twimg.com/profile_images/837906294153469953/2VtAxyZ8_bigger.jpg,ida fisa,@idafisa,"September 17, 2022",https://twitter.com/idafisa/status/1570925671513456640,View translation,,,,"Done tengok mat kilau kat netflix. Kenapa netflix sebab ada anak kecil, tak sesuai bawa ke panggung wayang.

Review mat kilau:
Semua ok, jalan ceritanya (semestinya based on true story kan), warnanya movie ok.

Tapi, ada beberapa kelemahan...",,08:00 - 17 Sept 2022 ___Twitter for Android,1,0,0,Follow @idafisa,Block @idafisa,Mute @idafisa,,,
https://twitter.com/NabilHussein,https://pbs.twimg.com/profile_images/1635336914609000454/ABpllKhO_bigger.jpg,PU Nabil  #Lawan,@NabilHussein,"September 17, 2022",https://twitter.com/NabilHussein/status/1570925653637361666,,,,,"Okay, dah tengok Mat Kilau kat Netflix. Basically memang movie untuk budak-budak la. Yang simple minded.",,08:00 - 17 Sept 2022 ___Twitter for iPhone,0,2,9,Follow @NabilHussein,Block @NabilHussein,Mute @NabilHussein,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png
https://twitter.com/kakton23871874,https://pbs.twimg.com/profile_images/1487448643057905665/TXDqBMQ-_bigger.jpg,Kak Ton,@kakton23871874,"September 17, 2022",https://twitter.com/kakton23871874/status/1570924713203081218,,,,,"Mat Kilau movie is trash.. 
That’s the tweet.",,07:56 - 17 Sept 2022 ___Twitter Web App,0,0,0,Follow @kakton23871874,Block @kakton23871874,Mute @kakton23871874,,,
https://twitter.com/hanluthfyy,https://pbs.twimg.com/profile_images/1348336366531215360/tbWBioSe_bigger.jpg,Han Luthfyy,@hanluthfyy,"September 17, 2022",https://twitter.com/hanluthfyy/status/1570921927690297345,View translation,,,,"Orang kita memang toxic (masalah hati). Beria comment Mat Kilau, benda pun first time buat. Bukannya ni movie sejarah dia yg ke 100. Komen pulak masing-masing macam pakar la dalam perfileman. Bagi constructive comments. Rilex-rilex sudah.",,07:45 - 17 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @hanluthfyy,Block @hanluthfyy,Mute @hanluthfyy,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f3f4.png
https://twitter.com/wolxcx,https://pbs.twimg.com/profile_images/1702989047009042432/NozmNe1R_bigger.jpg,Suh,@wolxcx,"September 17, 2022",https://twitter.com/wolxcx/status/1570921592611565569,View translation,Replying to,@zhafvlog,https://twitter.com/zhafvlog,Mat kilau is good lah actually. Mat salleh punya movie lagi banyak merepek except the blockbuster one.,,07:44 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @wolxcx,Block @wolxcx,Mute @wolxcx,Show thread,https://twitter.com/zhafvlog/status/1570767733985542144,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png
https://twitter.com/nurainzolhizan,https://pbs.twimg.com/profile_images/1280391467597324288/beX3cGzO_bigger.jpg,nurainzolhizan,@nurainzolhizan,"September 17, 2022",https://twitter.com/nurainzolhizan/status/1570920211787943936,View translation,,,,"Cite mat kilau ni baru berapa bulan ke last month keluar movie, now dah ade kat neflix . Lol",,07:38 - 17 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @nurainzolhizan,Block @nurainzolhizan,Mute @nurainzolhizan,,,
https://twitter.com/itsyusri,https://pbs.twimg.com/profile_images/1267646371735068672/iiew_A9Y_bigger.jpg,Yus,@itsyusri,"September 17, 2022",https://twitter.com/itsyusri/status/1570919690511458304,,,,,"What people (initially) think are the reasons mat kilau is no 1: 
awesome cinematography, soundtrack, great cgi and fight choreography.

Why its really no 1 in Malaysia:
Malaysians crave movies depicting local figures as inspiring heroes.",,07:36 - 17 Sept 2022 ___Twitter Web App,5,123,444,Follow @itsyusri,Block @itsyusri,Mute @itsyusri,,,
https://twitter.com/allanOllie,https://pbs.twimg.com/profile_images/717855932361801728/LaQ4kM2z_bigger.jpg,aklestine,@allanOllie,"September 17, 2022",https://twitter.com/allanOllie/status/1570915229567160321,View translation,,,,Menarik baca komen ii movie Mat Kilau versi penonton Netflix.,,07:19 - 17 Sept 2022 ___Twitter for Android,0,0,0,Follow @allanOllie,Block @allanOllie,Mute @allanOllie,,,
https://twitter.com/folklwhore_sagi,https://pbs.twimg.com/profile_images/1600702792414498817/0L6jwKNN_bigger.jpg,,@folklwhore_sagi,"September 17, 2022",https://twitter.com/folklwhore_sagi/status/1570884474040373249,View translation,,,,"Honestly, i enjoyed watching Mat Kilau in theater with my family. But… yes, the sound, camera and script thing mmng . Sound effek dia kuat  and over sngt sampai nephew aku yang 3 tahun nanges pon orng tak perasan. Dia nanges sampai movie habis pon tak kacau orng lain",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,05:16 - 17 Sept 2022 ___Twitter for iPhone,0,0,4,Follow @folklwhore_sagi,Block @folklwhore_sagi,Mute @folklwhore_sagi,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f48e.png
https://twitter.com/masspectrometry,https://pbs.twimg.com/profile_images/1674868089392107520/A7s7Ifg1_bigger.jpg,Nephelo,@masspectrometry,"September 17, 2022",https://twitter.com/masspectrometry/status/1570872432302649344,View translation,Replying to,@missxroz,https://twitter.com/missxroz,"Mat kilau is a bad film/movie

Penjajah mana nak bagitau apa kelemahan negara/bangsa yg dia jajah? Selain dalam mat kilau.

Tak habis-habis dari awal ""kaymu maylayu berpeciah baylah.""

Cringed gila.",,04:29 - 17 Sept 2022 ___Twitter for Android,1,0,0,Follow @masspectrometry,Block @masspectrometry,Mute @masspectrometry,Show thread,https://twitter.com/missxroz/status/1570869266307747840,
https://twitter.com/shaft_max,https://pbs.twimg.com/profile_images/1718061652665577472/BTACWn3w_bigger.jpg,Shaft_Farizal #FreePalestine,@shaft_max,"September 17, 2022",https://twitter.com/shaft_max/status/1570856234873683969,,,,,"Conclusion, Mat Kilau is a bad but good fictional popcorn movie. Kena stop movie ni sebagai filem sejarah coz too many unclear facts, clearly. Lastly, it’s kilau time.",,03:24 - 17 Sept 2022 ___Twitter for Android,0,0,1,Follow @shaft_max,Block @shaft_max,Mute @shaft_max,Show thread,https://twitter.com/BurhanPlays/status/1570788838842433537,
https://twitter.com/alfonsosengok,https://pbs.twimg.com/profile_images/1685427060624556032/siI1BoT7_bigger.jpg,Alfonso X,@alfonsosengok,"September 17, 2022",https://twitter.com/alfonsosengok/status/1570851828207853570,View translation,,,,"Aku dah tgk dkt wayang Mat Kilau ni hr tu. Tp sbb ramai komen lps masuk Netflix smlm, aku pun nak into the scene jgklah.

Ya! Mmg tak best! Sebagai perbandingan aku boleh kata Air Force The Movie lg better wlupun ada yg kata action kureng ke apa. Tp at least tak hype melangit.",,03:07 - 17 Sept 2022 ___Twitter for iPhone,0,1,3,Follow @alfonsosengok,Block @alfonsosengok,Mute @alfonsosengok,,,
https://twitter.com/ofcourseitsalia,https://pbs.twimg.com/profile_images/1668546245609263104/XdN2USPm_bigger.jpg,Vulnera Sanentur,@ofcourseitsalia,"September 17, 2022",https://twitter.com/ofcourseitsalia/status/1570843223375089665,,,,,"Sepanjang tgk mat kilau ni, tried to keep an open mind tapi can’t help to compare this movie to certain historical movie dari indonesia mcm kartini, bumi manusia etc. Indonesian punya standard lain sungguh",,02:33 - 17 Sept 2022 ___Twitter for Android,1,0,2,Follow @ofcourseitsalia,Block @ofcourseitsalia,Mute @ofcourseitsalia,Show thread,https://twitter.com/BurhanPlays/status/1570788838842433537,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1fa84.png
https://twitter.com/faiz_krystal,https://pbs.twimg.com/profile_images/1716050530534117376/91rK-BRT_bigger.jpg,faizmirulyaoshonen,@faiz_krystal,"September 17, 2022",https://twitter.com/faiz_krystal/status/1570840290038255616,View translation,Replying to,@jllmisai,https://twitter.com/jllmisai,"For movies, everybody has different taste when it’s come to a movie. Ada ckp Mat Kilau best,ada cakap meh ja,ada cakap x best langsung. If you don’t like it,why still watching? And yeah satu lagi memaki hamun tu mmg xnmpk kita power pun, nampak kita lg bodoh adala",,02:21 - 17 Sept 2022 ___Twitter for Android,2,1,17,Follow @faiz_krystal,Block @faiz_krystal,Mute @faiz_krystal,Show thread,https://twitter.com/jllmisai/status/1570795001864687616,
https://twitter.com/Vegapunk09,https://pbs.twimg.com/profile_images/1328830013106315268/TapQvoRQ_bigger.jpg,_PU ______,@Vegapunk09,"September 17, 2022",https://twitter.com/Vegapunk09/status/1570837542802718726,View translation,,,,"Ntah la mat kilau tu takde pun aku rasa nk tngok. Ko tau sejarah dia ckup dh, kt movie tu pun dia olah sikit jd gempak camtu. Korang nk jd terpaling movie ke, yg dikritik xboleh kritik ke, terpaling melayu lantak korang lah, tu syamsul tu tengah sedap makan steak hari2.",,02:10 - 17 Sept 2022 ___Twitter for Android,1,0,1,Follow @Vegapunk09,Block @Vegapunk09,Mute @Vegapunk09,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f3f4.png
https://twitter.com/HANALAB0,https://pbs.twimg.com/profile_images/1702281324646846464/yGNt_QUZ_bigger.jpg,_,@HANALAB0,"September 17, 2022",https://twitter.com/HANALAB0/status/1570834755469582337,,,,,"i guess that was just personal opinion bcs i assumed by watching clips/films back then, i thought orang dulu didn’t talk like THAT ahahahah, to me it was just cringy  as i was hoping Mat Kilau to be an extraordinary movie for Malaysians",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f62d.png,01:59 - 17 Sept 2022 ___Twitter for iPhone,1,0,0,Follow @HANALAB0,Block @HANALAB0,Mute @HANALAB0,Show thread,https://twitter.com/fathullahfaisal/status/1570812355348668421,
https://twitter.com/ryhanlee,https://pbs.twimg.com/profile_images/1662733884625424384/-4KB6K6Z_bigger.jpg,.,@ryhanlee,"September 17, 2022",https://twitter.com/ryhanlee/status/1570832667339534336,View translation,,,,Yang duk condemn mat kilau tu cuba buat 1 movie nak tengok cane,,01:51 - 17 Sept 2022 ___Twitter for iPhone,0,0,1,Follow @ryhanlee,Block @ryhanlee,Mute @ryhanlee,,,
https://twitter.com/kirulamr,https://pbs.twimg.com/profile_images/1575767564273463296/TgNkHEE__bigger.jpg,khai,@kirulamr,"September 17, 2022",https://twitter.com/kirulamr/status/1570828813210365952,View translation,"Replying to  and ,",@batrisyiaaisy_,https://twitter.com/batrisyiaaisy_,"Salah ni nak katakan yg filem kita takdapat support, sedangkan awak sndiri kata filem kita (mat kilau) untuk berjuta-juta. Tentu tentu majority orang kita support movie kita :)",,01:35 - 17 Sept 2022 ___Twitter for iPhone,1,0,2,Follow @kirulamr,Block @kirulamr,Mute @kirulamr,Show thread,https://twitter.com/batrisyiaaisy_/status/1570827752819011584,
